sku,product_name,category,quantity,unit_price,sold_at
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-31T18:43:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-31T19:51:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-31T20:16:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-31T11:30:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-31T12:15:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-31T13:35:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-31T17:14:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-31T18:49:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-31T19:45:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-31T20:44:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-31T21:31:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-31T11:30:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-31T12:35:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-31T13:17:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-31T17:07:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-31T18:43:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-31T19:24:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-31T20:52:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-31T21:49:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-05-31T07:18:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-31T08:18:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-31T09:05:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-31T18:59:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-31T19:41:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,3,45,2026-05-31T12:47:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,4,45,2026-05-31T18:13:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,2,80,2026-05-31T12:52:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,5,80,2026-05-31T18:17:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,7,299,2026-06-01T07:44:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-06-01T08:08:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,1,299,2026-06-01T09:39:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,9,299,2026-06-01T17:37:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-06-01T18:15:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-06-01T10:42:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-06-01T11:14:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-06-01T12:14:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-06-01T13:06:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-06-01T14:21:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-06-01T15:30:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-06-01T16:43:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-06-01T17:00:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-06-01T18:59:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-06-01T19:26:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-06-01T20:59:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-06-01T10:30:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-06-01T11:12:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-06-01T12:20:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-06-01T13:41:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-06-01T14:58:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-06-01T15:41:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-06-01T16:14:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-06-01T17:47:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-06-01T18:54:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-06-01T19:58:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-06-01T20:26:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-06-01T11:59:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-06-01T12:53:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-06-01T13:50:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-06-01T17:11:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-06-01T18:55:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-06-01T19:56:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-06-01T20:00:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-06-01T21:36:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-06-01T11:06:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-06-01T12:18:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-06-01T13:41:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-06-01T17:33:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-06-01T18:56:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-06-01T19:54:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-06-01T20:29:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-06-01T21:12:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-06-01T07:21:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-06-01T08:46:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-06-01T09:41:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-06-01T18:45:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-06-01T19:00:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,6,45,2026-06-01T12:21:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,3,45,2026-06-01T18:36:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,6,80,2026-06-01T12:48:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,2,80,2026-06-01T18:11:00+00:00
